"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태명","폐업일자","휴업시작일자","휴업종료일자","소재지우편번호","도로명우편번호","사업장명","데이터갱신구분","데이터갱신시점","도로명주소","상세영업상태명","상세영업상태코드","약국영업면적","영업상태코드","전화번호","좌표정보(X)","좌표정보(Y)","지번주소","지정일자","최종수정시점"
"4761000","PHMD119994760012084000001","1999-03-30","","영업/정상","","","","566-805","55926","임실약국","I","2026-03-10 23:07:40","전북특별자치도 임실군 임실읍 봉황로 139","영업중","13","30","01","0636425535","225153.871612685 ","234866.892050949 ","전북특별자치도 임실군 임실읍 이도리 607번지 1호","1999-03-30","2013-12-20 10:21:50"
"4761000","PHMD120004760012084000001","2000-07-26","","영업/정상","","","","","55926","보건약국","I","2026-03-10 23:07:47","전북특별자치도 임실군 임실읍 봉황로 162-2 (보건약국)","영업중","13","28","01","0636422360","225331.933584885 ","235009.157874104 ","","2000-07-26","2015-08-01 10:26:18"
"4761000","PHMD120004760012084000002","2000-11-24","","영업/정상","","","","566-812","55910","관촌약국","I","2026-03-10 23:07:53","전북특별자치도 임실군 관촌면 사선로 40","영업중","13","35","01","0636439939","224392.390888303 ","241601.95106196 ","전북특별자치도 임실군 관촌면 관촌리 498번지","2000-11-24","2013-12-20 10:19:22"
"4761000","PHMD120024760012084000001","2002-11-25","","영업/정상","","","","566-805","55927","임실백제약국","I","2026-03-10 23:08:08","전북특별자치도 임실군 임실읍 운수로 17","영업중","13","68","01","0636430673","225592.521316673 ","235113.04000708 ","전북특별자치도 임실군 임실읍 이도리 231번지 7호","2002-11-25","2020-09-09 16:10:08"
"4761000","PHMD120034760012084000002","2003-08-04","","영업/정상","","","","","55939","무지개약국","I","2026-03-10 23:08:20","전북특별자치도 임실군 강진면 호국로 8 (무지개 약국)","영업중","13","49","01","0636448866","214482.335767468 ","225523.373414146 ","","2003-08-04","2015-08-01 10:27:43"
"4761000","PHMD120044760012084000001","2004-02-26","","영업/정상","","","","","55953","메디팜백제약국","I","2026-03-10 23:08:26","전북특별자치도 임실군 오수면 오수로 142-2 (메리팜 백제 약국)","영업중","13","64","01","0636421258","229769.124607823 ","226515.002768823 ","","2004-02-26","2020-09-09 16:11:44"
"4761000","PHMD120054760012084000002","2005-09-26","","영업/정상","","","","566-895","55951","금성약국","I","2026-03-10 23:08:39","전북특별자치도 임실군 오수면 삼일로 11","영업중","13","33","01","0636420705","229584.773942483 ","226707.026664223 ","전북특별자치도 임실군 오수면 오수리 366번지 3호","2005-09-26","2013-12-20 09:53:24"
"4761000","PHMD120074760012084000001","2007-01-05","","영업/정상","","","","566-895","55951","대광약국","I","2026-03-10 23:08:59","전북특별자치도 임실군 오수면 오수로 178","영업중","13","86","01","0636425030","229570.110307344 ","226754.624711933 ","전북특별자치도 임실군 오수면 오수리 364번지 2호","2007-01-05","2013-12-20 09:51:46"
"4761000","PHMD120124760012084000001","2017-07-06","","영업/정상","","","","566-805","55925","희망약국","I","2026-03-10 23:09:06","전북특별자치도 임실군 임실읍 봉황로 203-1","영업중","13","40","01","0636444200","225571.090356147 ","235394.873062848 ","전북특별자치도 임실군 임실읍 이도리 172번지 18호","2017-07-06","2026-02-09 14:19:23"
"4761000","PHMD120174760012084000003","2017-11-01","","영업/정상","","","","","55954","광혜당약국","I","2026-03-10 23:10:11","전북특별자치도 임실군 오수면 오수로 165 (광혜당약국)","영업중","13","115","01","0636428812","229568.96602868 ","226626.632985087 ","","2017-11-01","2020-12-31 15:56:47"
"4761000","PHMD120184760012084000001","2018-03-02","","영업/정상","","","","","55926","전주약국","I","2026-03-10 23:10:17","전북특별자치도 임실군 임실읍 봉황8길 11, 화니핀미용실","영업중","13","33","01","0636422128","225459.491436462 ","235047.912190794 ","전북특별자치도 임실군 임실읍 이도리 731번지 3호 화니핀미용실","2018-03-02","2020-10-23 09:31:26"
"4761000","PHMD120184760012084000003","2018-11-15","","영업/정상","","","","","55928","시장약국","I","2026-03-10 23:10:32","전북특별자치도 임실군 임실읍 운수로 34","영업중","13","23","01","0636443033","225658.815652713 ","234939.279124268 ","전북특별자치도 임실군 임실읍 이도리 252번지 3호","2018-11-15","2018-11-15 09:44:41"
"4771000","PHMD120104770010084000001","2010-01-18","","영업/정상","","","","","56036","순창솔약국","I","2025-12-15 16:15:28","전북특별자치도 순창군 순창읍 장류로 347, 신안프라자","영업중","13","37","01","0636532053","212681.158740367 ","208616.657073116 ","전북특별자치도 순창군 순창읍 순화리 112번지 6호 신안프라자","2010-01-18","2018-08-01 17:52:25"
"4771000","PHMD120114770010084000002","2011-11-23","","영업/정상","","","","595-805","56035","장인약국","I","2025-12-15 16:15:28","전북특별자치도 순창군 순창읍 장류로 355","영업중","13","59","01","0636535508","212757.632037749 ","208616.080636302 ","전북특별자치도 순창군 순창읍 순화리 114번지 1호","2011-11-23","2021-11-03 18:11:50"
"4771000","PHMD120154770010084000001","2015-02-25","","영업/정상","","","","","56035","그린약국","I","2025-12-15 16:15:28","전북특별자치도 순창군 순창읍 옥천로 56","영업중","13","58","01","0636531256","212765.508477624 ","208694.069012625 ","","2015-02-25","2015-06-18 15:33:25"
"4771000","PHMD120164770010084000003","2016-11-01","","영업/정상","","","","","56029","하얀삿갓동계약국","I","2025-12-15 16:15:28","전북특별자치도 순창군 동계면 동계로 44","영업중","13","23","01","","221898.563153651 ","215600.346958683 ","","2016-11-01","2016-11-01 14:20:17"
"4771000","PHMD119844770010084000001","1984-08-27","","영업/정상","","","","595-803","56041","제일약국","I","2025-12-15 16:15:28","전북특별자치도 순창군 순창읍 순창로 232","영업중","13","102","01","0636532712","212971.00349207 ","208474.805565064 ","전북특별자치도 순창군 순창읍 남계리 218-2","1984-08-27","2011-10-30 17:37:13"
"4771000","PHMD120004770010084000001","2000-10-17","","영업/정상","","","","595-803","56041","순창온누리약국","I","2025-12-15 16:15:28","전북특별자치도 순창군 순창읍 순창로 228","영업중","13","105","01","0636534144","212960.641120799 ","208435.988563141 ","전북특별자치도 순창군 순창읍 남계리 219번지 2호","2000-10-17","2022-08-24 18:07:43"
"4771000","PHMD120024770010084000001","2002-01-11","","영업/정상","","","","595-881","56005","복흥건강약국","I","2025-12-15 16:15:28","전북특별자치도 순창군 복흥면 정산1길 9","영업중","13","99","01","0636523001","193711.895102938 ","214737.495799359 ","전북특별자치도 순창군 복흥면 정산리 318-1","2002-01-11","2011-10-30 17:27:57"
"4771000","PHMD120194770010084000001","2019-03-19","","영업/정상","","","","","56008","새쌍치약국","I","2025-12-15 16:15:28","전북특별자치도 순창군 쌍치면 삽실길 1","영업중","13","29","01","0636539782","199998.820538425 ","222276.855332205 ","","2019-03-19","2019-03-21 10:48:32"
"4771000","PHMD120194770010084000002","2019-09-04","","영업/정상","","","","","56041","사랑약국","I","2025-12-15 16:15:28","전북특별자치도 순창군 순창읍 남계로 91","영업중","13","30","01","","213155.956057817 ","208378.845763515 ","전북특별자치도 순창군 순창읍 남계리 483번지 7호","2019-09-04","2019-09-06 14:29:19"
"4771000","PHMD120194770010084000003","2019-12-06","","영업/정상","","","","","56040","우리약국","I","2025-12-15 16:15:28","전북특별자치도 순창군 순창읍 순창로 231-6","영업중","13","82","01","0636538285","212916.177317229 ","208504.253979002 ","전북특별자치도 순창군 순창읍 남계리 214번지 2호","2019-12-06","2024-12-10 13:30:56"
"4771000","PHMD120224770010084000001","2022-05-27","","영업/정상","","","","","56040","순창종로약국","I","2025-12-15 16:15:28","전북특별자치도 순창군 순창읍 장류로 372","영업중","13","56","01","0637828200","212902.951306116 ","208529.959146244 ","","2022-05-27","2022-06-03 16:33:33"
"4771000","PHMD120234770010084000001","2023-10-04","","영업/정상","","","","","56040","백제약국","I","2025-12-15 16:15:28","전북특별자치도 순창군 순창읍 순창로 229","영업중","13","83","01","0636532233","212929.516056362 ","208466.458960434 ","","2023-10-04","2023-10-04 13:51:01"
"4771000","PHMD120244770010084000001","2024-01-08","","영업/정상","","","","","56040","순창건강약국","I","2025-12-15 16:15:28","전북특별자치도 순창군 순창읍 순창로 225-14","영업중","13","86","01","0636536885","212914.474777411 ","208436.999911879 ","","2024-01-08","2024-01-09 08:25:38"
"4771000","PHMD120244771020084000001","2024-01-29","","영업/정상","","","","","56012","구림약국","I","2025-12-15 16:15:28","전북특별자치도 순창군 구림면 구림로 478, 1층","영업중","13","27","01","0636527576","209252.525856351 ","216995.442531675 ","전북특별자치도 순창군 구림면 운남리 266-18","2024-01-29","2025-03-13 14:39:26"
"4781000","PHMD120104780012084000001","2010-01-25","","영업/정상","","","","585-807","56432","고창종로약국","I","2025-12-15 16:15:28","전북특별자치도 고창군 고창읍 중앙로 230, 103호","영업중","13","85","01","0635648577","172740.19337131 ","215075.483506485 ","전북특별자치도 고창군 고창읍 읍내리 205번지 1호","2010-01-25","2022-05-10 15:22:06"
"4781000","PHMD120114780012084000002","2025-03-08","","영업/정상","","","","","56436","영호약국","I","2025-12-15 16:15:28","전북특별자치도 고창군 고창읍 화신1길 28, 영호약국","영업중","13","54","01","0635643666","172246.492625159 ","215193.792421411 ","전북특별자치도 고창군 고창읍 읍내리 625 영호약국","2025-03-08","2025-03-07 09:22:40"
"4781000","PHMD120144780012084000001","2014-01-01","","영업/정상","","","","585-941","56416","조은약국","I","2025-12-15 16:15:28","전북특별자치도 고창군 부안면 복분자로 903","영업중","13","33","01","0635621019","170362.921552692 ","223781.297155234 ","전북특별자치도 고창군 부안면 중흥리 136번지 7호","2014-01-01","2013-12-30 14:49:48"
"4781000","PHMD120164780012084000002","2016-05-02","","영업/정상","","","","","56436","우리들약국","I","2025-12-15 16:15:28","전북특별자치도 고창군 고창읍 화신1길 25 (임국희내과)","영업중","13","30","01","0635611183","172235.237560537 ","215242.101454661 ","","2016-05-02","2016-04-28 16:02:52"
"4781000","PHMD120164780012084000003","2016-05-02","","영업/정상","","","","","56451","석정약국","I","2025-12-15 16:15:28","전북특별자치도 고창군 고창읍 석정2로 153, 석정약국","영업중","13","198","01","0635614940","176172.367348002 ","214677.69937597 ","","2016-05-02","2024-11-11 17:31:19"
"4781000","PHMD120164780012084000004","2016-10-28","","영업/정상","","","","","56455","남문약국","I","2025-12-15 16:15:28","전북특별자치도 고창군 무장면 무장읍성길 6","영업중","13","36","01","0635629400","160042.966743389 ","212927.856860174 ","전북특별자치도 고창군 무장면 무장리 90번지 1호","2016-10-28","2018-10-12 16:38:00"
"4781000","PHMD120174780012084000001","2017-04-10","","영업/정상","","","","","56433","정다운약국","I","2025-12-15 16:15:28","전북특별자치도 고창군 고창읍 보릿골로 114","영업중","13","58","01","0635625577","172298.721530315 ","215158.054613699 ","","2017-04-10","2017-04-06 14:01:09"
"4781000","PHMD120174780012084000002","2017-07-28","","영업/정상","","","","","56432","고창 제일약국","I","2025-12-15 16:15:28","전북특별자치도 고창군 고창읍 중앙로 206","영업중","13","113","01","0635641170","172506.265585948 ","215088.966878604 ","","2017-07-28","2017-07-26 16:40:23"
"4781000","PHMD120204780012084000001","2020-01-31","","영업/정상","","","","","56436","유약국","I","2025-12-15 16:15:28","전북특별자치도 고창군 고창읍 화신1길 16","영업중","13","50","01","0635645282","172158.594152564 ","215199.425715701 ","전북특별자치도 고창군 고창읍 읍내리 620번지 3호","2020-01-31","2020-01-31 09:40:13"
"4781000","PHMD120214780012084000001","2021-06-09","","영업/정상","","","","","56433","버들온누리약국","I","2025-12-15 16:15:28","전북특별자치도 고창군 고창읍 중앙로 229","영업중","13","40","01","","172741.465410814 ","215122.123786659 ","전북특별자치도 고창군 고창읍 읍내리 197-2","2021-06-09","2022-08-22 17:47:43"
"4781000","PHMD120224780012084000001","2022-03-28","","영업/정상","","","","","56436","행운약국","I","2025-12-15 16:15:28","전북특별자치도 고창군 고창읍 보릿골로 115, 106호","영업중","13","37","01","0635622201","172260.574411029 ","215165.640457165 ","전북특별자치도 고창군 고창읍 읍내리 616-114","2022-03-28","2024-03-25 16:11:37"
"4781000","PHMD119744780012084000001","1974-03-19","","영업/정상","","","","585-821","56415","진약국","I","2025-12-15 16:15:28","전북특별자치도 고창군 흥덕면 선운대로 3728","영업중","13","39","01","0635626333","172662.038600459 ","224441.005623407 ","전북특별자치도 고창군 흥덕면 흥덕리 549번지","1974-03-19","2024-09-18 09:42:02"
"4781000","PHMD119974780012084000001","1997-08-27","","영업/정상","","","","585-808","56437","상록수약국","I","2025-12-15 16:15:28","전북특별자치도 고창군 고창읍 동리로 45-1","영업중","13","43","01","0635642976","172436.140433221 ","214900.086729643 ","전북특별자치도 고창군 고창읍 읍내리 577번지 2호","1997-08-27","2012-02-08 16:31:37"
"4781000","PHMD120004780012084000001","2000-08-01","","영업/정상","","","","585-808","56436","서울약국","I","2025-12-15 16:15:28","전북특별자치도 고창군 고창읍 화신1길 19","영업중","13","116","01","0635648363","172192.98594402 ","215227.080224893 ","전북특별자치도 고창군 고창읍 읍내리 658번지 5호","2000-08-01","2023-05-17 18:12:13"
"4781000","PHMD120014780012084000002","2001-03-17","","영업/정상","","","","585-894","56402","해리약국","I","2025-12-15 16:15:28","전북특별자치도 고창군 해리면 해리중앙로 87","영업중","13","50","01","0635615885","158187.233315063 ","217918.67503041 ","전북특별자치도 고창군 해리면 하련리 209번지 1호","2001-03-17","2012-02-09 10:02:16"
"4781000","PHMD120024780012084000001","2002-02-08","","영업/정상","","","","585-863","56468","대산약국","I","2025-12-15 16:15:28","전북특별자치도 고창군 대산면 대성로 234","영업중","13","33","01","0635644456","163583.524972971 ","204428.963761764 ","전북특별자치도 고창군 대산면 산정리 3번지 1호","2002-02-08","2012-02-08 16:27:26"
"4781000","PHMD120054780012084000002","2005-09-29","","영업/정상","","","","585-807","56432","새백제약국","I","2025-12-15 16:15:28","전북특별자치도 고창군 고창읍 중앙로 224","영업중","13","116","01","0635640358","172683.342930708 ","215084.126718291 ","전북특별자치도 고창군 고창읍 읍내리 210번지","2005-09-29","2014-07-07 13:29:20"
"4781000","PHMD120064780012084000003","2006-08-31","","영업/정상","","","","585-864","56468","중앙약국","I","2025-12-15 16:15:28","전북특별자치도 고창군 대산면 대성로 235","영업중","13","30","01","0635627700","163558.789023378 ","204463.707780693 ","전북특별자치도 고창군 대산면 매산리 184번지 36호","2006-08-31","2012-02-09 10:06:47"
"4781000","PHMD120074780012084000003","2007-08-01","","영업/정상","","","","585-821","56415","화신약국","I","2025-12-15 16:15:28","전북특별자치도 고창군 흥덕면 문화1길 5","영업중","13","26","01","0635626360","172688.383866825 ","224414.424580653 ","전북특별자치도 고창군 흥덕면 흥덕리 551번지","2007-08-01","2012-02-08 16:20:31"
"4781000","PHMD120084780012084000001","2008-10-06","","영업/정상","","","","","56432","신세계약국","I","2025-12-15 16:15:28","전북특별자치도 고창군 고창읍 중앙로 262 (신세계약국)","영업중","13","30","01","0635641460","173060.470700038 ","215072.551407055 ","전북특별자치도 고창군 고창읍 교촌리 77번지 4호","2008-10-06","2023-07-25 13:37:49"
"4781000","PHMD120094780012084000001","2009-02-09","","영업/정상","","","","","56432","백제약국","I","2025-12-15 16:15:28","전북특별자치도 고창군 고창읍 중앙로 214, 1층","영업중","13","236","01","0635640683","172595.203265544 ","215085.861588109 ","전북특별자치도 고창군 고창읍 읍내리 863번지 48호","2009-02-09","2018-11-23 16:17:44"
"4781000","PHMD120094780012084000004","2009-06-04","","영업/정상","","","","","56402","소망약국","I","2025-12-15 16:15:28","전북특별자치도 고창군 해리면 해리중앙로 74 (소망약국)","영업중","13","55","01","0635622882","158284.917544493 ","217818.226944428 ","","2009-06-04","2019-07-08 13:51:31"
"4791000","PHMD120034790046084000002","2003-07-04","","영업/정상","","","","579-803","56313","고려약국","I","2025-12-15 16:15:28","전북특별자치도 부안군 부안읍 번영로 134","영업중","13","38","01","0635815372","175958.755012669 ","247368.209329168 ","전북특별자치도 부안군 부안읍 서외리","2003-07-04","2013-11-05 09:18:09"
"4791000","PHMD120034790046084000003","2003-12-30","","영업/정상","","","","","56337","국민약국","I","2025-12-15 16:15:28","전북특별자치도 부안군 변산면 격포로 134","영업중","13","84","01","0635838010","152369.048649359 ","236744.515316033 ","전북특별자치도 부안군 변산면 격포리 260번지 127호","2003-12-30","2020-02-05 11:13:58"
"4791000","PHMD120054790046084000001","2005-01-03","","영업/정상","","","","579-802","56308","부안종로약국","I","2025-12-15 16:15:28","전북특별자치도 부안군 부안읍 석정로 198","영업중","13","116","01","0635833233","176133.431609206 ","247591.454671739 ","전북특별자치도 부안군 부안읍 동중리","2005-01-03","2008-12-05 18:02:31"
"4791000","PHMD120054790046084000002","2005-04-19","","영업/정상","","","","579-895","56346","곰소종합약국","I","2025-12-15 16:15:28","전북특별자치도 부안군 진서면 청자로 940 (곰소종합약국)","영업중","13","41","01","0635818075","164331.792699134 ","231998.161355704 ","전북특별자치도 부안군 진서면 곰소리 703번지 곰소종합약국","2005-04-19","2010-07-02 08:18:08"
"4791000","PHMD120054790046084000004","2005-08-11","","영업/정상","","","","579-805","56313","한사랑약국","I","2025-12-15 16:15:28","전북특별자치도 부안군 부안읍 오정2길 23","영업중","13","77","01","0635811300","175894.385323857 ","247280.415985203 ","전북특별자치도 부안군 부안읍 봉덕리","2005-08-11","2008-12-05 18:02:32"
"4791000","PHMD120054790046084000006","2005-10-24","","영업/정상","","","","579-805","56308","건강사랑백제약국","I","2025-12-15 16:15:28","전북특별자치도 부안군 부안읍 시장길 39","영업중","13","113","01","0635837585","176118.247590691 ","247529.807606822 ","전북특별자치도 부안군 부안읍 봉덕리","2005-10-24","2008-12-05 18:02:32"
"4791000","PHMD120124790046084000001","2012-03-27","","영업/정상","","","","579-805","56315","우리온누리약국","I","2025-12-15 16:15:28","전북특별자치도 부안군 부안읍 번영로 158-1","영업중","13","41","01","","176208.242541611 ","247405.891857285 ","전북특별자치도 부안군 부안읍 봉덕리 786번지 3호 786-4","2012-03-27","2012-03-27 19:37:12"
"4791000","PHMD120134790046084000003","2013-10-02","","영업/정상","","","","579-802","56308","서울약국","I","2025-12-15 16:15:28","전북특별자치도 부안군 부안읍 시장길 35","영업중","13","49","01","0635821870","176070.064271021 ","247527.518871669 ","전북특별자치도 부안군  봉덕리 579번지 8호","2013-10-02","2014-05-19 15:05:22"
"4791000","PHMD120144790046084000003","2014-07-15","","영업/정상","","","","","56304","하나약국","I","2025-12-15 16:15:28","전북특별자치도 부안군 부안읍 부령로 29","영업중","13","88","01","0635825656","176966.856426563 ","248026.742862496 ","","2014-07-15","2014-07-15 10:35:52"
"4791000","PHMD120154790046084000002","2015-10-15","","영업/정상","","","","","56313","터미널약국","I","2025-12-15 16:15:28","전북특별자치도 부안군 부안읍 석정로 234, 1층 104호","영업중","13","66","01","0635830075","176133.120539511 ","247244.105029661 ","전북특별자치도 부안군 부안읍 봉덕리 772-5","2015-10-15","2025-06-09 14:11:20"
"4791000","PHMD120194790046084000002","2019-08-07","","영업/정상","","","","","56313","부안신세계약국","I","2025-12-15 16:15:28","전북특별자치도 부안군 부안읍 석정로 224","영업중","13","104","01","0635819600","176135.061582615 ","247335.11352841 ","전북특별자치도 부안군 부안읍 봉덕리 769번지 6호","2019-08-07","2019-09-02 11:10:31"
"4791000","PHMD120214790046084000001","2021-01-28","","영업/정상","","","","","56308","부안약국","I","2025-12-15 16:15:28","전북특별자치도 부안군 부안읍 시장1길 5-31","영업중","13","150","01","","176051.353423315 ","247485.467215373 ","","2021-01-28","2025-02-13 11:44:31"
"4791000","PHMD120214790046084000003","2021-06-07","","영업/정상","","","","","56326","줄포종합약국","I","2025-12-15 16:15:28","전북특별자치도 부안군 줄포면 줄포중앙로 50, 줄포종합약국","영업중","13","103","01","0635843398","170824.187772735 ","232321.158234888 ","","2021-06-07","2021-06-07 10:29:54"
"4791000","PHMD120224790046084000001","2022-05-27","","영업/정상","","","","","56308","박약국","I","2025-12-15 16:15:28","전북특별자치도 부안군 부안읍 동중길 31","영업중","13","55","01","0639329923","176070.318629565 ","247859.079496555 ","전북특별자치도 부안군 부안읍 동중리 87-8","2022-05-27","2022-05-28 09:58:50"
"4791000","PHMD120224790046084000002","2022-06-13","","영업/정상","","","","","56308","수약국","I","2025-12-15 16:15:28","전북특별자치도 부안군 부안읍 시장1길 5-30","영업중","13","77","01","0635818878","176049.593841225 ","247454.876776933 ","","2022-06-13","2024-11-15 08:50:16"
"4791000","PHMD120234790046084000001","2023-03-02","","영업/정상","","","","","56315","바른약국","I","2025-12-15 16:15:28","전북특별자치도 부안군 부안읍 진성길 8","영업중","13","29","01","0639329925","176296.063788785 ","247142.681942461 ","전북특별자치도 부안군 부안읍 봉덕리 817","2023-03-02","2023-03-03 09:34:44"
"4791000","PHMD120234790046084000002","2023-09-26","","영업/정상","","","","","56307","현대약국","I","2025-12-15 16:15:28","전북특별자치도 부안군 부안읍 석정로 191, 태라빌딩","영업중","13","100","01","0635814153","176175.40016295 ","247655.845015015 ","전북특별자치도 부안군 부안읍 동중리 124-2 태라빌딩","2023-09-26","2023-09-26 17:09:48"
"4791000","PHMD119724790046084000001","1972-01-11","","영업/정상","","","","","56326","백제약국","I","2025-12-15 16:15:28","전북특별자치도 부안군 줄포면 교하길 4","영업중","13","43","01","0635820129","170839.834161878 ","232318.079416159 ","전북특별자치도 부안군 줄포면 줄포리 432-1","1972-01-11","2025-04-30 08:58:09"
"4791000","PHMD119784790046084000001","1978-11-29","","영업/정상","","","","579-803","56311","종합육약국","I","2025-12-15 16:15:28","전북특별자치도 부안군 부안읍 번영로 96","영업중","13","121","01","0635842294","175585.232702648 ","247412.237235411 ","전북특별자치도 부안군 부안읍 서외리 58번지 3호","1978-11-29","2013-10-31 14:25:57"
"4791000","PHMD119784790046084000002","1978-11-29","","영업/정상","","","","579-805","56307","선인약국","I","2025-12-15 16:15:28","전북특별자치도 부안군 부안읍 번영로 155","영업중","13","33","01","0635846153","176177.255315701 ","247447.507567264 ","전북특별자치도 부안군 부안읍 봉덕리","1978-11-29","2008-12-05 18:02:31"
"4791000","PHMD119884790046084000001","1988-02-05","","영업/정상","","","","579-805","56315","천사약국","I","2025-12-15 16:15:28","전북특별자치도 부안군 부안읍 번영로 160","영업중","13","39","01","0635845672","176226.398650935 ","247412.952913731 ","전북특별자치도 부안군 부안읍 봉덕리","1988-02-05","2022-04-20 09:04:59"
"4791000","PHMD119884790046084000002","1988-02-05","","영업/정상","","","","","56308","금성약국","I","2025-12-15 16:15:28","전북특별자치도 부안군 부안읍 시장길 37","영업중","13","30","01","0635835135","176103.724512603 ","247533.936550641 ","전북특별자치도 부안군 부안읍 봉덕리 578-7","1988-02-05","2022-03-03 15:24:34"
"4791000","PHMD119894790046084000001","1989-11-30","","영업/정상","","","","","56346","바다온누리약국","I","2025-12-15 16:15:28","전북특별자치도 부안군 진서면 청자로 957 (빵굽는마을)","영업중","13","77","01","0635827545","164492.292142611 ","232068.960865332 ","","1989-11-30","2017-01-03 15:09:02"
"4791000","PHMD119924790046084000001","1992-03-02","","영업/정상","","","","579-803","56311","서광약국","I","2025-12-15 16:15:28","전북특별자치도 부안군 부안읍 번영로 104","영업중","13","90","01","0635833200","175660.956872811 ","247405.132228452 ","전북특별자치도 부안군 부안읍 서외리","1992-03-02","2019-03-18 09:01:47"
"4791000","PHMD119954790046084000001","1995-03-10","","영업/정상","","","","579-805","56315","프라자약국","I","2025-12-15 16:15:28","전북특별자치도 부안군 부안읍 번영로 156","영업중","13","31","01","0635811157","176184.216943817 ","247396.791962803 ","전북특별자치도 부안군 부안읍 봉덕리","1995-03-10","2008-12-05 18:02:31"
"4791000","PHMD120004790046084000001","2000-08-28","","영업/정상","","","","579-856","56342","변산온누리약국","I","2025-12-15 16:15:28","전북특별자치도 부안군 변산면 지서로 74 (변산의원)","영업중","13","59","01","0635813928","157253.039080987 ","240594.107487938 ","전북특별자치도 부안군 변산면 도청리 407번지 1호 변산의원","2000-08-28","2008-12-05 18:02:31"
"4791000","PHMD120014790046084000003","2001-04-30","","영업/정상","","","","","56308","더조은약국","I","2025-12-15 16:15:28","전북특별자치도 부안군 부안읍 번영로 145","영업중","13","81","01","0635840994","176082.131182514 ","247419.861106577 ","전북특별자치도 부안군 부안읍 서외리 3-1","2001-04-30","2022-09-05 11:41:55"
"4791000","PHMD120014790046084000004","2001-10-11","","영업/정상","","","","579-805","56315","새천년건강약국","I","2025-12-15 16:15:28","전북특별자치도 부안군 부안읍 석정로 227","영업중","13","32","01","0635815522","176194.732391454 ","247301.275300815 ","전북특별자치도 부안군 부안읍 봉덕리","2001-10-11","2008-12-05 18:02:31"
"4791000","PHMD120024790046084000001","2002-03-16","","영업/정상","","","","","56315","참사랑약국","I","2025-12-15 16:15:28","전북특별자치도 부안군 부안읍 석정로 221","영업중","13","92","01","0635816555","176231.258939516 ","247385.325219594 ","전북특별자치도 부안군 부안읍 봉덕리 787번지","2002-03-16","2019-07-05 13:58:56"
"4791000","PHMD120024790046084000002","2002-07-05","","영업/정상","","","","579-805","56315","푸른약국","I","2025-12-15 16:15:28","전북특별자치도 부안군 부안읍 석정로 233","영업중","13","82","01","0635844500","176199.755885898 ","247243.572898547 ","전북특별자치도 부안군 부안읍 봉덕리","2002-07-05","2008-12-05 18:02:31"
"4800000","PHMD120144800026084000011","2014-10-31","","영업/정상","","","","530-350","58714","전일약국","I","2026-03-26 22:34:40","전라남도 목포시 청호로 153 (산정동)","영업중","13","112","01","0612737575","142721.258229664 ","145306.160093204 ","전라남도 목포시 산정동","2014-10-31","2020-05-15 16:10:26"
"4800000","PHMD120154800026084000005","2015-07-01","","영업/정상","","","","","58723","조제약국","I","2026-03-26 22:34:40","전라남도 목포시 호남로58번길 28 (창평동)","영업중","13","56","01","","143558.5300368 ","143890.148870622 ","","2015-07-01","2015-10-02 09:51:48"
"4800000","PHMD120154800026084000007","2015-07-31","","영업/정상","","","","","58640","알파약국","I","2026-03-26 22:34:43","전라남도 목포시 청호로130번길 2 (산정동)","영업중","13","116","01","0612740050","142914.471078004 ","145160.321758683 ","","2015-07-31","2021-11-12 22:59:25"
"4800000","PHMD120154800026084000008","2015-08-27","","영업/정상","","","","","58615","대학약국","I","2026-03-26 22:34:40","전라남도 목포시 영산로 627, 2동 (석현동)","영업중","13","67","01","","147009.214439167 ","147139.70767018 ","","2015-08-27","2015-08-28 09:34:47"
"4800000","PHMD120154800026084000009","2015-09-23","","영업/정상","","","","","58701","다나은약국","I","2026-03-26 22:34:40","전라남도 목포시 이로로9번길 6 (용해동, 바른학원)","영업중","13","116","01","0612775200","145567.073764692 ","145239.709094939 ","","2015-09-23","2016-02-05 14:26:33"
"4800000","PHMD120154800026084000011","2015-12-11","","영업/정상","","","","","58664","행복한약국","I","2026-03-26 22:34:40","전라남도 목포시 백년대로 325 (상동)","영업중","13","149","01","0612850259","147113.731760475 ","145349.154526125 ","","2015-12-11","2016-01-06 15:12:18"
"4800000","PHMD120154800026084000012","2015-12-28","","영업/정상","","","","","58690","센트럴약국","I","2026-03-26 22:34:40","전라남도 목포시 백년대로 304 (상동)","영업중","13","113","01","0619817588","146951.507416191 ","145163.464041965 ","","2015-12-28","2016-04-07 10:36:31"
"4800000","PHMD120234800026084000005","2023-10-01","","영업/정상","","","","","58634","목포산정약국","I","2026-03-26 22:34:42","전라남도 목포시 양을로 151, 1층 (산정동)","영업중","13","143","01","0612771396","143824.198218717 ","145885.50736054 ","전라남도 목포시 산정동 271-17","2023-10-01","2023-09-27 17:38:04"
"4800000","PHMD120254800026084000001","2025-04-22","","영업/정상","","","","","58662","서약국","I","2026-03-26 22:34:42","전라남도 목포시 비파로 96, 1층 107호 (상동)","영업중","13","61","01","0612840177","147308.268442546 ","145515.822359967 ","전라남도 목포시 상동 860","2025-04-22","2025-04-22 17:55:08"
